panel,x,y,series
b,5.179616e-06,7.021407,ORF_3.0MHz
c,5.179616e-06,0.003642,ORF_3.0MHz
b,5.346700e-06,7.007850,ORF_3.0MHz
c,5.346700e-06,0.003702,ORF_3.0MHz
b,5.513784e-06,6.993873,ORF_3.0MHz
c,5.513784e-06,0.003767,ORF_3.0MHz
b,5.680869e-06,6.979477,ORF_3.0MHz
c,5.680869e-06,0.003836,ORF_3.0MHz
b,5.847953e-06,6.964663,ORF_3.0MHz
c,5.847953e-06,0.003906,ORF_3.0MHz
b,6.015038e-06,6.949431,ORF_3.0MHz
c,6.015038e-06,0.003980,ORF_3.0MHz
b,6.182122e-06,6.933783,ORF_3.0MHz
c,6.182122e-06,0.004060,ORF_3.0MHz
b,6.349206e-06,6.917719,ORF_3.0MHz
c,6.349206e-06,0.004142,ORF_3.0MHz
b,6.516291e-06,6.901242,ORF_3.0MHz
c,6.516291e-06,0.004226,ORF_3.0MHz
b,6.683375e-06,6.884352,ORF_3.0MHz
c,6.683375e-06,0.004319,ORF_3.0MHz
b,6.850459e-06,6.867050,ORF_3.0MHz
c,6.850459e-06,0.004413,ORF_3.0MHz
b,7.017544e-06,6.849337,ORF_3.0MHz
c,7.017544e-06,0.004511,ORF_3.0MHz
b,7.184628e-06,6.831215,ORF_3.0MHz
c,7.184628e-06,0.004617,ORF_3.0MHz
b,7.351713e-06,6.812685,ORF_3.0MHz
c,7.351713e-06,0.004725,ORF_3.0MHz
b,7.518797e-06,6.793748,ORF_3.0MHz
c,7.518797e-06,0.004839,ORF_3.0MHz
b,7.685881e-06,6.774406,ORF_3.0MHz
c,7.685881e-06,0.004960,ORF_3.0MHz
b,7.852966e-06,6.754659,ORF_3.0MHz
c,7.852966e-06,0.005084,ORF_3.0MHz
b,8.020050e-06,6.734509,ORF_3.0MHz
c,8.020050e-06,0.005218,ORF_3.0MHz
b,8.187135e-06,6.713958,ORF_3.0MHz
c,8.187135e-06,0.005355,ORF_3.0MHz
b,8.354219e-06,6.693007,ORF_3.0MHz
c,8.354219e-06,0.005500,ORF_3.0MHz
b,8.521303e-06,6.671657,ORF_3.0MHz
c,8.521303e-06,0.005653,ORF_3.0MHz
b,8.688388e-06,6.649910,ORF_3.0MHz
c,8.688388e-06,0.005811,ORF_3.0MHz
b,8.855472e-06,6.627768,ORF_3.0MHz
c,8.855472e-06,0.005981,ORF_3.0MHz
b,9.022556e-06,6.605231,ORF_3.0MHz
c,9.022556e-06,0.006154,ORF_3.0MHz
b,9.189641e-06,6.582302,ORF_3.0MHz
c,9.189641e-06,0.006341,ORF_3.0MHz
b,9.356725e-06,6.558983,ORF_3.0MHz
c,9.356725e-06,0.006533,ORF_3.0MHz
b,9.523810e-06,6.535273,ORF_3.0MHz
c,9.523810e-06,0.006739,ORF_3.0MHz
b,9.690894e-06,6.511177,ORF_3.0MHz
c,9.690894e-06,0.006951,ORF_3.0MHz
b,9.857978e-06,6.486694,ORF_3.0MHz
c,9.857978e-06,0.007177,ORF_3.0MHz
b,1.002506e-05,6.461827,ORF_3.0MHz
c,1.002506e-05,0.007412,ORF_3.0MHz
b,1.019215e-05,6.436578,ORF_3.0MHz
c,1.019215e-05,0.007662,ORF_3.0MHz
b,1.035923e-05,6.410948,ORF_3.0MHz
c,1.035923e-05,0.007922,ORF_3.0MHz
b,1.052632e-05,6.384939,ORF_3.0MHz
c,1.052632e-05,0.008199,ORF_3.0MHz
b,1.069340e-05,6.358553,ORF_3.0MHz
c,1.069340e-05,0.008485,ORF_3.0MHz
b,1.086048e-05,6.331792,ORF_3.0MHz
c,1.086048e-05,0.008793,ORF_3.0MHz
b,1.102757e-05,6.304658,ORF_3.0MHz
c,1.102757e-05,0.009109,ORF_3.0MHz
b,1.119465e-05,6.277152,ORF_3.0MHz
c,1.119465e-05,0.009452,ORF_3.0MHz
b,1.136174e-05,6.249277,ORF_3.0MHz
c,1.136174e-05,0.009805,ORF_3.0MHz
b,1.152882e-05,6.221035,ORF_3.0MHz
c,1.152882e-05,0.010183,ORF_3.0MHz
b,1.169591e-05,6.192428,ORF_3.0MHz
c,1.169591e-05,0.010578,ORF_3.0MHz
b,1.186299e-05,6.163457,ORF_3.0MHz
c,1.186299e-05,0.010995,ORF_3.0MHz
b,1.203008e-05,6.134125,ORF_3.0MHz
c,1.203008e-05,0.011438,ORF_3.0MHz
b,1.219716e-05,6.104434,ORF_3.0MHz
c,1.219716e-05,0.011896,ORF_3.0MHz
b,1.236424e-05,6.074386,ORF_3.0MHz
c,1.236424e-05,0.012394,ORF_3.0MHz
b,1.253133e-05,6.043983,ORF_3.0MHz
c,1.253133e-05,0.012910,ORF_3.0MHz
b,1.269841e-05,6.013228,ORF_3.0MHz
c,1.269841e-05,0.013458,ORF_3.0MHz
b,1.286550e-05,5.982122,ORF_3.0MHz
c,1.286550e-05,0.014040,ORF_3.0MHz
b,1.303258e-05,5.950669,ORF_3.0MHz
c,1.303258e-05,0.014646,ORF_3.0MHz
b,1.319967e-05,5.918869,ORF_3.0MHz
c,1.319967e-05,0.015299,ORF_3.0MHz
b,1.336675e-05,5.886727,ORF_3.0MHz
c,1.336675e-05,0.015986,ORF_3.0MHz
b,1.353383e-05,5.854243,ORF_3.0MHz
c,1.353383e-05,0.016702,ORF_3.0MHz
b,1.370092e-05,5.821422,ORF_3.0MHz
c,1.370092e-05,0.017480,ORF_3.0MHz
b,1.386800e-05,5.788264,ORF_3.0MHz
c,1.386800e-05,0.018294,ORF_3.0MHz
b,1.403509e-05,5.754772,ORF_3.0MHz
c,1.403509e-05,0.019147,ORF_3.0MHz
b,1.420217e-05,5.720949,ORF_3.0MHz
c,1.420217e-05,0.020071,ORF_3.0MHz
b,1.436926e-05,5.686798,ORF_3.0MHz
c,1.436926e-05,0.021041,ORF_3.0MHz
b,1.453634e-05,5.652321,ORF_3.0MHz
c,1.453634e-05,0.022059,ORF_3.0MHz
b,1.470343e-05,5.617521,ORF_3.0MHz
c,1.470343e-05,0.023159,ORF_3.0MHz
b,1.487051e-05,5.582400,ORF_3.0MHz
c,1.487051e-05,0.024321,ORF_3.0MHz
b,1.503759e-05,5.546961,ORF_3.0MHz
c,1.503759e-05,0.025544,ORF_3.0MHz
b,1.520468e-05,5.511207,ORF_3.0MHz
c,1.520468e-05,0.026849,ORF_3.0MHz
b,1.537176e-05,5.475140,ORF_3.0MHz
c,1.537176e-05,0.028247,ORF_3.0MHz
b,1.553885e-05,5.438764,ORF_3.0MHz
c,1.553885e-05,0.029721,ORF_3.0MHz
b,1.570593e-05,5.402081,ORF_3.0MHz
c,1.570593e-05,0.031277,ORF_3.0MHz
b,1.587302e-05,5.365095,ORF_3.0MHz
c,1.587302e-05,0.032955,ORF_3.0MHz
b,1.604010e-05,5.327807,ORF_3.0MHz
c,1.604010e-05,0.034738,ORF_3.0MHz
b,1.620718e-05,5.290222,ORF_3.0MHz
c,1.620718e-05,0.036624,ORF_3.0MHz
b,1.637427e-05,5.252341,ORF_3.0MHz
c,1.637427e-05,0.038620,ORF_3.0MHz
b,1.654135e-05,5.214169,ORF_3.0MHz
c,1.654135e-05,0.040773,ORF_3.0MHz
b,1.670844e-05,5.175708,ORF_3.0MHz
c,1.670844e-05,0.043064,ORF_3.0MHz
b,1.687552e-05,5.136962,ORF_3.0MHz
c,1.687552e-05,0.045495,ORF_3.0MHz
b,1.704261e-05,5.097933,ORF_3.0MHz
c,1.704261e-05,0.048073,ORF_3.0MHz
b,1.720969e-05,5.058625,ORF_3.0MHz
c,1.720969e-05,0.050827,ORF_3.0MHz
b,1.737678e-05,5.019042,ORF_3.0MHz
c,1.737678e-05,0.053790,ORF_3.0MHz
b,1.754386e-05,4.979186,ORF_3.0MHz
c,1.754386e-05,0.056938,ORF_3.0MHz
b,1.771094e-05,4.939061,ORF_3.0MHz
c,1.771094e-05,0.060284,ORF_3.0MHz
b,1.787803e-05,4.898670,ORF_3.0MHz
c,1.787803e-05,0.063842,ORF_3.0MHz
b,1.804511e-05,4.858017,ORF_3.0MHz
c,1.804511e-05,0.067646,ORF_3.0MHz
b,1.821220e-05,4.817106,ORF_3.0MHz
c,1.821220e-05,0.071739,ORF_3.0MHz
b,1.837928e-05,4.775940,ORF_3.0MHz
c,1.837928e-05,0.076098,ORF_3.0MHz
b,1.854637e-05,4.734523,ORF_3.0MHz
c,1.854637e-05,0.080740,ORF_3.0MHz
b,1.871345e-05,4.692859,ORF_3.0MHz
c,1.871345e-05,0.085685,ORF_3.0MHz
b,1.888053e-05,4.650951,ORF_3.0MHz
c,1.888053e-05,0.090953,ORF_3.0MHz
b,1.904762e-05,4.608804,ORF_3.0MHz
c,1.904762e-05,0.096599,ORF_3.0MHz
b,1.921470e-05,4.566420,ORF_3.0MHz
c,1.921470e-05,0.102664,ORF_3.0MHz
b,1.938179e-05,4.523806,ORF_3.0MHz
c,1.938179e-05,0.109131,ORF_3.0MHz
b,1.954887e-05,4.480963,ORF_3.0MHz
c,1.954887e-05,0.116028,ORF_3.0MHz
b,1.971596e-05,4.437897,ORF_3.0MHz
c,1.971596e-05,0.123385,ORF_3.0MHz
b,1.988304e-05,4.394612,ORF_3.0MHz
c,1.988304e-05,0.131232,ORF_3.0MHz
b,2.005013e-05,4.351113,ORF_3.0MHz
c,2.005013e-05,0.139604,ORF_3.0MHz
b,2.021721e-05,4.307403,ORF_3.0MHz
c,2.021721e-05,0.148559,ORF_3.0MHz
b,2.038429e-05,4.263487,ORF_3.0MHz
c,2.038429e-05,0.158183,ORF_3.0MHz
b,2.055138e-05,4.219371,ORF_3.0MHz
c,2.055138e-05,0.168453,ORF_3.0MHz
b,2.071846e-05,4.175057,ORF_3.0MHz
c,2.071846e-05,0.179411,ORF_3.0MHz
b,2.088555e-05,4.130553,ORF_3.0MHz
c,2.088555e-05,0.191103,ORF_3.0MHz
b,2.105263e-05,4.085861,ORF_3.0MHz
c,2.105263e-05,0.203577,ORF_3.0MHz
b,2.121972e-05,4.040989,ORF_3.0MHz
c,2.121972e-05,0.216883,ORF_3.0MHz
b,2.138680e-05,3.995940,ORF_3.0MHz
c,2.138680e-05,0.231074,ORF_3.0MHz
b,2.155388e-05,3.950720,ORF_3.0MHz
c,2.155388e-05,0.246207,ORF_3.0MHz
b,2.172097e-05,3.905334,ORF_3.0MHz
c,2.172097e-05,0.262342,ORF_3.0MHz
b,2.188805e-05,3.859789,ORF_3.0MHz
c,2.188805e-05,0.279634,ORF_3.0MHz
b,2.205514e-05,3.814089,ORF_3.0MHz
c,2.205514e-05,0.298083,ORF_3.0MHz
b,2.222222e-05,3.768242,ORF_3.0MHz
c,2.222222e-05,0.317739,ORF_3.0MHz
b,2.238931e-05,3.722252,ORF_3.0MHz
c,2.238931e-05,0.338673,ORF_3.0MHz
b,2.255639e-05,3.676126,ORF_3.0MHz
c,2.255639e-05,0.360959,ORF_3.0MHz
b,2.272348e-05,3.629872,ORF_3.0MHz
c,2.272348e-05,0.384675,ORF_3.0MHz
b,2.289056e-05,3.583494,ORF_3.0MHz
c,2.289056e-05,0.409901,ORF_3.0MHz
b,2.305764e-05,3.537001,ORF_3.0MHz
c,2.305764e-05,0.436721,ORF_3.0MHz
b,2.322473e-05,3.490399,ORF_3.0MHz
c,2.322473e-05,0.465220,ORF_3.0MHz
b,2.339181e-05,3.443696,ORF_3.0MHz
c,2.339181e-05,0.495486,ORF_3.0MHz
b,2.355890e-05,3.396900,ORF_3.0MHz
c,2.355890e-05,0.527609,ORF_3.0MHz
b,2.372598e-05,3.350018,ORF_3.0MHz
c,2.372598e-05,0.561681,ORF_3.0MHz
b,2.389307e-05,3.303058,ORF_3.0MHz
c,2.389307e-05,0.597796,ORF_3.0MHz
b,2.406015e-05,3.256030,ORF_3.0MHz
c,2.406015e-05,0.636048,ORF_3.0MHz
b,2.422723e-05,3.208942,ORF_3.0MHz
c,2.422723e-05,0.676643,ORF_3.0MHz
b,2.439432e-05,3.161803,ORF_3.0MHz
c,2.439432e-05,0.719611,ORF_3.0MHz
b,2.456140e-05,3.114622,ORF_3.0MHz
c,2.456140e-05,0.765012,ORF_3.0MHz
b,2.472849e-05,3.067411,ORF_3.0MHz
c,2.472849e-05,0.812940,ORF_3.0MHz
b,2.489557e-05,3.020180,ORF_3.0MHz
c,2.489557e-05,0.863486,ORF_3.0MHz
b,2.506266e-05,2.972939,ORF_3.0MHz
c,2.506266e-05,0.916740,ORF_3.0MHz
b,2.522974e-05,2.925700,ORF_3.0MHz
c,2.522974e-05,0.972786,ORF_3.0MHz
b,2.539683e-05,2.878476,ORF_3.0MHz
c,2.539683e-05,1.031706,ORF_3.0MHz
b,2.556391e-05,2.831278,ORF_3.0MHz
c,2.556391e-05,1.093575,ORF_3.0MHz
b,2.573099e-05,2.784121,ORF_3.0MHz
c,2.573099e-05,1.158459,ORF_3.0MHz
b,2.589808e-05,2.737018,ORF_3.0MHz
c,2.589808e-05,1.226420,ORF_3.0MHz
b,2.606516e-05,2.689984,ORF_3.0MHz
c,2.606516e-05,1.297507,ORF_3.0MHz
b,2.623225e-05,2.643035,ORF_3.0MHz
c,2.623225e-05,1.371761,ORF_3.0MHz
b,2.639933e-05,2.596188,ORF_3.0MHz
c,2.639933e-05,1.449210,ORF_3.0MHz
b,2.656642e-05,2.549460,ORF_3.0MHz
c,2.656642e-05,1.529868,ORF_3.0MHz
b,2.673350e-05,2.502869,ORF_3.0MHz
c,2.673350e-05,1.613734,ORF_3.0MHz
b,2.690058e-05,2.456436,ORF_3.0MHz
c,2.690058e-05,1.700792,ORF_3.0MHz
b,2.706767e-05,2.410180,ORF_3.0MHz
c,2.706767e-05,1.791221,ORF_3.0MHz
b,2.723475e-05,2.364125,ORF_3.0MHz
c,2.723475e-05,1.884869,ORF_3.0MHz
b,2.740184e-05,2.318295,ORF_3.0MHz
c,2.740184e-05,1.981568,ORF_3.0MHz
b,2.756892e-05,2.272714,ORF_3.0MHz
c,2.756892e-05,2.081223,ORF_3.0MHz
b,2.773601e-05,2.227409,ORF_3.0MHz
c,2.773601e-05,2.183713,ORF_3.0MHz
b,2.790309e-05,2.182410,ORF_3.0MHz
c,2.790309e-05,2.288893,ORF_3.0MHz
b,2.807018e-05,2.137746,ORF_3.0MHz
c,2.807018e-05,2.396596,ORF_3.0MHz
b,2.823726e-05,2.093452,ORF_3.0MHz
c,2.823726e-05,2.506625,ORF_3.0MHz
b,2.840434e-05,2.049561,ORF_3.0MHz
c,2.840434e-05,2.618760,ORF_3.0MHz
b,2.857143e-05,2.006113,ORF_3.0MHz
c,2.857143e-05,2.732755,ORF_3.0MHz
b,2.873851e-05,1.963147,ORF_3.0MHz
c,2.873851e-05,2.848727,ORF_3.0MHz
b,2.890560e-05,1.920707,ORF_3.0MHz
c,2.890560e-05,2.966140,ORF_3.0MHz
b,2.907268e-05,1.878839,ORF_3.0MHz
c,2.907268e-05,3.084511,ORF_3.0MHz
b,2.923977e-05,1.837594,ORF_3.0MHz
c,2.923977e-05,3.203487,ORF_3.0MHz
b,2.940685e-05,1.797024,ORF_3.0MHz
c,2.940685e-05,3.322691,ORF_3.0MHz
b,2.957393e-05,1.757187,ORF_3.0MHz
c,2.957393e-05,3.441730,ORF_3.0MHz
b,2.974102e-05,1.718144,ORF_3.0MHz
c,2.974102e-05,3.560760,ORF_3.0MHz
b,2.990810e-05,1.679960,ORF_3.0MHz
c,2.990810e-05,3.678794,ORF_3.0MHz
b,3.007519e-05,1.642706,ORF_3.0MHz
c,3.007519e-05,3.795318,ORF_3.0MHz
b,3.024227e-05,1.606454,ORF_3.0MHz
c,3.024227e-05,3.909884,ORF_3.0MHz
b,3.040936e-05,1.571285,ORF_3.0MHz
c,3.040936e-05,4.022559,ORF_3.0MHz
b,3.057644e-05,1.537281,ORF_3.0MHz
c,3.057644e-05,4.132333,ORF_3.0MHz
b,3.074353e-05,1.504530,ORF_3.0MHz
c,3.074353e-05,4.238678,ORF_3.0MHz
b,3.091061e-05,1.473125,ORF_3.0MHz
c,3.091061e-05,4.341548,ORF_3.0MHz
b,3.107769e-05,1.443160,ORF_3.0MHz
c,3.107769e-05,4.440080,ORF_3.0MHz
b,3.124478e-05,1.414735,ORF_3.0MHz
c,3.124478e-05,4.533891,ORF_3.0MHz
b,3.141186e-05,1.387952,ORF_3.0MHz
c,3.141186e-05,4.622628,ORF_3.0MHz
b,3.157895e-05,1.362914,ORF_3.0MHz
c,3.157895e-05,4.705678,ORF_3.0MHz
b,3.174603e-05,1.339727,ORF_3.0MHz
c,3.174603e-05,4.782747,ORF_3.0MHz
b,3.191312e-05,1.318492,ORF_3.0MHz
c,3.191312e-05,4.853356,ORF_3.0MHz
b,3.208020e-05,1.299313,ORF_3.0MHz
c,3.208020e-05,4.917126,ORF_3.0MHz
b,3.224728e-05,1.282284,ORF_3.0MHz
c,3.224728e-05,4.973736,ORF_3.0MHz
b,3.241437e-05,1.267499,ORF_3.0MHz
c,3.241437e-05,5.022891,ORF_3.0MHz
b,3.258145e-05,1.255039,ORF_3.0MHz
c,3.258145e-05,5.064276,ORF_3.0MHz
b,3.274854e-05,1.244977,ORF_3.0MHz
c,3.274854e-05,5.097624,ORF_3.0MHz
b,3.291562e-05,1.237375,ORF_3.0MHz
c,3.291562e-05,5.122820,ORF_3.0MHz
b,3.308271e-05,1.232280,ORF_3.0MHz
c,3.308271e-05,5.139707,ORF_3.0MHz
b,3.324979e-05,1.229724,ORF_3.0MHz
c,3.324979e-05,5.148178,ORF_3.0MHz
b,3.341688e-05,1.229724,ORF_3.0MHz
c,3.341688e-05,5.148178,ORF_3.0MHz
b,3.358396e-05,1.232280,ORF_3.0MHz
c,3.358396e-05,5.139707,ORF_3.0MHz
b,3.375104e-05,1.237375,ORF_3.0MHz
c,3.375104e-05,5.122820,ORF_3.0MHz
b,3.391813e-05,1.244977,ORF_3.0MHz
c,3.391813e-05,5.097624,ORF_3.0MHz
b,3.408521e-05,1.255039,ORF_3.0MHz
c,3.408521e-05,5.064276,ORF_3.0MHz
b,3.425230e-05,1.267499,ORF_3.0MHz
c,3.425230e-05,5.022891,ORF_3.0MHz
b,3.441938e-05,1.282284,ORF_3.0MHz
c,3.441938e-05,4.973736,ORF_3.0MHz
b,3.458647e-05,1.299313,ORF_3.0MHz
c,3.458647e-05,4.917126,ORF_3.0MHz
b,3.475355e-05,1.318492,ORF_3.0MHz
c,3.475355e-05,4.853356,ORF_3.0MHz
b,3.492063e-05,1.339727,ORF_3.0MHz
c,3.492063e-05,4.782747,ORF_3.0MHz
b,3.508772e-05,1.362914,ORF_3.0MHz
c,3.508772e-05,4.705678,ORF_3.0MHz
b,3.525480e-05,1.387952,ORF_3.0MHz
c,3.525480e-05,4.622628,ORF_3.0MHz
b,3.542189e-05,1.414735,ORF_3.0MHz
c,3.542189e-05,4.533891,ORF_3.0MHz
b,3.558897e-05,1.443160,ORF_3.0MHz
c,3.558897e-05,4.440080,ORF_3.0MHz
b,3.575606e-05,1.473125,ORF_3.0MHz
c,3.575606e-05,4.341548,ORF_3.0MHz
b,3.592314e-05,1.504530,ORF_3.0MHz
c,3.592314e-05,4.238678,ORF_3.0MHz
b,3.609023e-05,1.537281,ORF_3.0MHz
c,3.609023e-05,4.132333,ORF_3.0MHz
b,3.625731e-05,1.571285,ORF_3.0MHz
c,3.625731e-05,4.022559,ORF_3.0MHz
b,3.642439e-05,1.606454,ORF_3.0MHz
c,3.642439e-05,3.909884,ORF_3.0MHz
b,3.659148e-05,1.642706,ORF_3.0MHz
c,3.659148e-05,3.795318,ORF_3.0MHz
b,3.675856e-05,1.679960,ORF_3.0MHz
c,3.675856e-05,3.678794,ORF_3.0MHz
b,3.692565e-05,1.718144,ORF_3.0MHz
c,3.692565e-05,3.560760,ORF_3.0MHz
b,3.709273e-05,1.757187,ORF_3.0MHz
c,3.709273e-05,3.441730,ORF_3.0MHz
b,3.725982e-05,1.797024,ORF_3.0MHz
c,3.725982e-05,3.322691,ORF_3.0MHz
b,3.742690e-05,1.837594,ORF_3.0MHz
c,3.742690e-05,3.203487,ORF_3.0MHz
b,3.759398e-05,1.878839,ORF_3.0MHz
c,3.759398e-05,3.084511,ORF_3.0MHz
b,3.776107e-05,1.920707,ORF_3.0MHz
c,3.776107e-05,2.966140,ORF_3.0MHz
b,3.792815e-05,1.963147,ORF_3.0MHz
c,3.792815e-05,2.848727,ORF_3.0MHz
b,3.809524e-05,2.006113,ORF_3.0MHz
c,3.809524e-05,2.732755,ORF_3.0MHz
b,3.826232e-05,2.049561,ORF_3.0MHz
c,3.826232e-05,2.618760,ORF_3.0MHz
b,3.842941e-05,2.093452,ORF_3.0MHz
c,3.842941e-05,2.506625,ORF_3.0MHz
b,3.859649e-05,2.137746,ORF_3.0MHz
c,3.859649e-05,2.396596,ORF_3.0MHz
b,3.876358e-05,2.182410,ORF_3.0MHz
c,3.876358e-05,2.288893,ORF_3.0MHz
b,3.893066e-05,2.227409,ORF_3.0MHz
c,3.893066e-05,2.183713,ORF_3.0MHz
b,3.909774e-05,2.272714,ORF_3.0MHz
c,3.909774e-05,2.081223,ORF_3.0MHz
b,3.926483e-05,2.318295,ORF_3.0MHz
c,3.926483e-05,1.981568,ORF_3.0MHz
b,3.943191e-05,2.364125,ORF_3.0MHz
c,3.943191e-05,1.884869,ORF_3.0MHz
b,3.959900e-05,2.410180,ORF_3.0MHz
c,3.959900e-05,1.791221,ORF_3.0MHz
b,3.976608e-05,2.456436,ORF_3.0MHz
c,3.976608e-05,1.700792,ORF_3.0MHz
b,3.993317e-05,2.502869,ORF_3.0MHz
c,3.993317e-05,1.613734,ORF_3.0MHz
b,4.010025e-05,2.549460,ORF_3.0MHz
c,4.010025e-05,1.529868,ORF_3.0MHz
b,4.026734e-05,2.596188,ORF_3.0MHz
c,4.026734e-05,1.449210,ORF_3.0MHz
b,4.043442e-05,2.643035,ORF_3.0MHz
c,4.043442e-05,1.371761,ORF_3.0MHz
b,4.060150e-05,2.689984,ORF_3.0MHz
c,4.060150e-05,1.297507,ORF_3.0MHz
b,4.076859e-05,2.737018,ORF_3.0MHz
c,4.076859e-05,1.226420,ORF_3.0MHz
b,4.093567e-05,2.784121,ORF_3.0MHz
c,4.093567e-05,1.158459,ORF_3.0MHz
b,4.110276e-05,2.831278,ORF_3.0MHz
c,4.110276e-05,1.093575,ORF_3.0MHz
b,4.126984e-05,2.878476,ORF_3.0MHz
c,4.126984e-05,1.031706,ORF_3.0MHz
b,4.143693e-05,2.925700,ORF_3.0MHz
c,4.143693e-05,0.972786,ORF_3.0MHz
b,4.160401e-05,2.972939,ORF_3.0MHz
c,4.160401e-05,0.916740,ORF_3.0MHz
b,4.177109e-05,3.020180,ORF_3.0MHz
c,4.177109e-05,0.863486,ORF_3.0MHz
b,4.193818e-05,3.067411,ORF_3.0MHz
c,4.193818e-05,0.812940,ORF_3.0MHz
b,4.210526e-05,3.114622,ORF_3.0MHz
c,4.210526e-05,0.765012,ORF_3.0MHz
b,4.227235e-05,3.161803,ORF_3.0MHz
c,4.227235e-05,0.719611,ORF_3.0MHz
b,4.243943e-05,3.208942,ORF_3.0MHz
c,4.243943e-05,0.676643,ORF_3.0MHz
b,4.260652e-05,3.256030,ORF_3.0MHz
c,4.260652e-05,0.636048,ORF_3.0MHz
b,4.277360e-05,3.303058,ORF_3.0MHz
c,4.277360e-05,0.597796,ORF_3.0MHz
b,4.294069e-05,3.350018,ORF_3.0MHz
c,4.294069e-05,0.561681,ORF_3.0MHz
b,4.310777e-05,3.396900,ORF_3.0MHz
c,4.310777e-05,0.527609,ORF_3.0MHz
b,4.327485e-05,3.443696,ORF_3.0MHz
c,4.327485e-05,0.495486,ORF_3.0MHz
b,4.344194e-05,3.490399,ORF_3.0MHz
c,4.344194e-05,0.465220,ORF_3.0MHz
b,4.360902e-05,3.537001,ORF_3.0MHz
c,4.360902e-05,0.436721,ORF_3.0MHz
b,4.377611e-05,3.583494,ORF_3.0MHz
c,4.377611e-05,0.409901,ORF_3.0MHz
b,4.394319e-05,3.629872,ORF_3.0MHz
c,4.394319e-05,0.384675,ORF_3.0MHz
b,4.411028e-05,3.676126,ORF_3.0MHz
c,4.411028e-05,0.360959,ORF_3.0MHz
b,4.427736e-05,3.722252,ORF_3.0MHz
c,4.427736e-05,0.338673,ORF_3.0MHz
b,4.444444e-05,3.768242,ORF_3.0MHz
c,4.444444e-05,0.317739,ORF_3.0MHz
b,4.461153e-05,3.814089,ORF_3.0MHz
c,4.461153e-05,0.298083,ORF_3.0MHz
b,4.477861e-05,3.859789,ORF_3.0MHz
c,4.477861e-05,0.279634,ORF_3.0MHz
b,4.494570e-05,3.905334,ORF_3.0MHz
c,4.494570e-05,0.262342,ORF_3.0MHz
b,4.511278e-05,3.950720,ORF_3.0MHz
c,4.511278e-05,0.246207,ORF_3.0MHz
b,4.527987e-05,3.995940,ORF_3.0MHz
c,4.527987e-05,0.231074,ORF_3.0MHz
b,4.544695e-05,4.040989,ORF_3.0MHz
c,4.544695e-05,0.216883,ORF_3.0MHz
b,4.561404e-05,4.085861,ORF_3.0MHz
c,4.561404e-05,0.203577,ORF_3.0MHz
b,4.578112e-05,4.130553,ORF_3.0MHz
c,4.578112e-05,0.191103,ORF_3.0MHz
b,4.594820e-05,4.175057,ORF_3.0MHz
c,4.594820e-05,0.179411,ORF_3.0MHz
b,4.611529e-05,4.219371,ORF_3.0MHz
c,4.611529e-05,0.168453,ORF_3.0MHz
b,4.628237e-05,4.263487,ORF_3.0MHz
c,4.628237e-05,0.158183,ORF_3.0MHz
b,4.644946e-05,4.307403,ORF_3.0MHz
c,4.644946e-05,0.148559,ORF_3.0MHz
b,4.661654e-05,4.351113,ORF_3.0MHz
c,4.661654e-05,0.139604,ORF_3.0MHz
b,4.678363e-05,4.394612,ORF_3.0MHz
c,4.678363e-05,0.131232,ORF_3.0MHz
b,4.695071e-05,4.437897,ORF_3.0MHz
c,4.695071e-05,0.123385,ORF_3.0MHz
b,4.711779e-05,4.480963,ORF_3.0MHz
c,4.711779e-05,0.116028,ORF_3.0MHz
b,4.728488e-05,4.523806,ORF_3.0MHz
c,4.728488e-05,0.109131,ORF_3.0MHz
b,4.745196e-05,4.566420,ORF_3.0MHz
c,4.745196e-05,0.102664,ORF_3.0MHz
b,4.761905e-05,4.608804,ORF_3.0MHz
c,4.761905e-05,0.096599,ORF_3.0MHz
b,4.778613e-05,4.650951,ORF_3.0MHz
c,4.778613e-05,0.090953,ORF_3.0MHz
b,4.795322e-05,4.692859,ORF_3.0MHz
c,4.795322e-05,0.085685,ORF_3.0MHz
b,4.812030e-05,4.734523,ORF_3.0MHz
c,4.812030e-05,0.080740,ORF_3.0MHz
b,4.828739e-05,4.775940,ORF_3.0MHz
c,4.828739e-05,0.076098,ORF_3.0MHz
b,4.845447e-05,4.817106,ORF_3.0MHz
c,4.845447e-05,0.071739,ORF_3.0MHz
b,4.862155e-05,4.858017,ORF_3.0MHz
c,4.862155e-05,0.067646,ORF_3.0MHz
b,4.878864e-05,4.898670,ORF_3.0MHz
c,4.878864e-05,0.063842,ORF_3.0MHz
b,4.895572e-05,4.939061,ORF_3.0MHz
c,4.895572e-05,0.060284,ORF_3.0MHz
b,4.912281e-05,4.979186,ORF_3.0MHz
c,4.912281e-05,0.056938,ORF_3.0MHz
b,4.928989e-05,5.019042,ORF_3.0MHz
c,4.928989e-05,0.053790,ORF_3.0MHz
b,4.945698e-05,5.058625,ORF_3.0MHz
c,4.945698e-05,0.050827,ORF_3.0MHz
b,4.962406e-05,5.097933,ORF_3.0MHz
c,4.962406e-05,0.048073,ORF_3.0MHz
b,4.979114e-05,5.136962,ORF_3.0MHz
c,4.979114e-05,0.045495,ORF_3.0MHz
b,4.995823e-05,5.175708,ORF_3.0MHz
c,4.995823e-05,0.043064,ORF_3.0MHz
